iter	Passed	Remaining
6347	22918	13185
6348	22922	13181
6349	22925	13177
6350	22931	13175
6351	22934	13171
6352	22937	13167
6353	22941	13163
6354	22944	13160
6355	22949	13157
6356	22952	13153
6357	22956	13149
6358	22960	13146
6359	22964	13143
6360	22968	13139
6361	22972	13136
6362	22976	13133
6363	22980	13129
6364	22983	13125
6365	22986	13121
6366	22990	13118
6367	22994	13114
6368	22997	13111
6369	23001	13107
6370	23005	13104
6371	23008	13100
6372	23012	13096
6373	23015	13092
6374	23019	13089
6375	23022	13085
6376	23025	13081
6377	23029	13078
6378	23033	13074
6379	23036	13070
6380	23039	13067
6381	23043	13063
6382	23046	13059
6383	23052	13057
6384	23056	13053
6385	23060	13050
6386	23065	13047
6387	23068	13043
6388	23072	13040
6389	23078	13037
6390	23082	13034
6391	23086	13031
6392	23090	13028
6393	23094	13024
6394	23098	13020
6395	23101	13017
6396	23106	13014
6397	23111	13011
6398	23114	13007
6399	23118	13003
6400	23122	13000
6401	23126	12997
6402	23130	12993
6403	23134	12990
6404	23138	12987
6405	23142	12983
6406	23146	12980
6407	23149	12976
6408	23154	12973
6409	23157	12969
6410	23161	12966
6411	23166	12963
6412	23170	12959
6413	23173	12956
6414	23177	12952
6415	23182	12949
6416	23185	12945
6417	23188	12942
6418	23193	12938
6419	23197	12935
6420	23200	12931
6421	23204	12928
6422	23209	12925
6423	23214	12922
6424	23217	12918
6425	23222	12915
6426	23227	12912
6427	23233	12910
6428	23238	12907
6429	23257	12912
6430	23261	12909
6431	23267	12907
6432	23271	12903
6433	23275	12900
6434	23279	12896
6435	23283	12893
6436	23288	12890
6437	23292	12886
6438	23295	12883
6439	23300	12880
6440	23305	12877
6441	23309	12873
6442	23313	12870
6443	23317	12867
6444	23321	12863
6445	23324	12860
6446	23329	12857
6447	23332	12853
6448	23336	12849
6449	23340	12846
6450	23344	12842
6451	23348	12839
6452	23351	12835
6453	23355	12832
6454	23359	12828
6455	23362	12824
6456	23366	12821
6457	23370	12817
6458	23374	12814
6459	23378	12811
6460	23382	12807
6461	23386	12804
6462	23390	12800
6463	23394	12797
6464	23398	12794
6465	23401	12790
6466	23405	12786
6467	23409	12783
6468	23412	12779
6469	23417	12776
6470	23420	12772
6471	23424	12768
6472	23427	12765
6473	23431	12761
6474	23434	12757
6475	23437	12753
6476	23440	12750
6477	23444	12746
6478	23447	12742
6479	23451	12738
6480	23454	12734
6481	23457	12731
6482	23461	12727
6483	23464	12723
6484	23467	12719
6485	23470	12716
6486	23474	12712
6487	23477	12708
6488	23481	12704
6489	23484	12701
6490	23487	12697
6491	23490	12693
6492	23494	12689
6493	23497	12685
6494	23500	12682
6495	23503	12678
6496	23506	12674
6497	23509	12670
6498	23512	12666
6499	23515	12662
6500	23518	12658
6501	23521	12654
6502	23524	12650
6503	23527	12646
6504	23530	12642
6505	23533	12638
6506	23536	12634
6507	23539	12630
6508	23542	12626
6509	23546	12622
6510	23548	12618
6511	23551	12615
6512	23554	12610
6513	23557	12606
6514	23561	12603
6515	23564	12599
6516	23567	12595
6517	23571	12591
6518	23574	12588
6519	23578	12584
6520	23581	12580
6521	23585	12577
6522	23588	12573
6523	23591	12569
6524	23594	12565
6525	23597	12561
6526	23600	12557
6527	23603	12553
6528	23606	12550
6529	23609	12546
6530	23612	12542
6531	23615	12538
6532	23618	12534
6533	23622	12530
6534	23625	12526
6535	23628	12522
6536	23631	12518
6537	23634	12515
6538	23638	12511
6539	23641	12507
6540	23644	12503
6541	23647	12499
6542	23650	12495
6543	23654	12492
6544	23657	12488
6545	23660	12484
6546	23663	12480
6547	23667	12476
6548	23670	12473
6549	23673	12469
6550	23678	12466
6551	23681	12462
6552	23685	12458
6553	23688	12455
6554	23692	12451
6555	23696	12448
6556	23700	12444
6557	23704	12441
6558	23707	12437
6559	23711	12433
6560	23714	12430
6561	23717	12426
6562	23720	12422
6563	23724	12418
6564	23727	12415
6565	23730	12411
6566	23733	12407
6567	23736	12403
6568	23739	12399
6569	23743	12395
6570	23746	12391
6571	23750	12388
6572	23753	12384
6573	23757	12381
6574	23761	12377
6575	23764	12373
6576	23767	12369
6577	23770	12366
6578	23773	12362
6579	23776	12358
6580	23780	12354
6581	23783	12350
6582	23785	12346
6583	23788	12342
6584	23791	12338
6585	23794	12334
6586	23797	12330
6587	23800	12326
6588	23803	12322
6589	23806	12318
6590	23809	12314
6591	23812	12311
6592	23815	12307
6593	23818	12303
6594	23821	12299
6595	23824	12295
6596	23827	12291
6597	23830	12287
6598	23833	12283
6599	23836	12279
6600	23839	12275
6601	23842	12271
6602	23845	12267
6603	23848	12263
6604	23851	12259
6605	23854	12255
6606	23857	12251
6607	23860	12247
6608	23863	12243
6609	23866	12239
6610	23869	12236
6611	23872	12232
6612	23876	12228
6613	23879	12224
6614	23883	12221
6615	23887	12218
6616	23890	12214
6617	23894	12210
6618	23897	12207
6619	23901	12203
6620	23904	12199
6621	23908	12196
6622	23911	12192
6623	23915	12188
6624	23918	12185
6625	23922	12181
6626	23925	12177
6627	23929	12173
6628	23932	12170
6629	23935	12166
6630	23939	12162
6631	23943	12159
6632	23946	12155
6633	23949	12151
6634	23953	12147
6635	23956	12144
6636	23960	12140
6637	23963	12136
6638	23966	12133
6639	23970	12129
6640	23973	12125
6641	23977	12122
6642	23980	12118
6643	23984	12114
6644	23987	12110
6645	23990	12107
6646	23993	12103
6647	23998	12100
6648	24001	12096
6649	24005	12093
6650	24009	12089
6651	24013	12086
6652	24016	12082
6653	24020	12078
6654	24023	12074
6655	24026	12071
6656	24030	12067
6657	24033	12063
6658	24036	12059
6659	24040	12056
6660	24044	12052
6661	24047	12049
6662	24053	12046
6663	24057	12043
6664	24061	12039
6665	24064	12036
6666	24068	12032
6667	24073	12029
6668	24076	12025
6669	24080	12022
6670	24083	12018
6671	24087	12014
6672	24090	12011
6673	24093	12007
6674	24097	12003
6675	24101	12000
6676	24105	11996
6677	24108	11992
6678	24111	11988
6679	24114	11985
6680	24117	11981
6681	24121	11977
6682	24124	11973
6683	24127	11969
6684	24131	11966
6685	24134	11962
6686	24137	11958
6687	24140	11954
6688	24144	11951
6689	24147	11947
6690	24150	11943
6691	24153	11939
6692	24157	11935
6693	24160	11932
6694	24164	11928
6695	24167	11925
6696	24171	11921
6697	24174	11917
6698	24178	11914
6699	24181	11910
6700	24185	11906
6701	24188	11902
6702	24191	11899
6703	24194	11895
6704	24198	11891
6705	24201	11887
6706	24204	11883
6707	24207	11880
6708	24211	11876
6709	24214	11872
6710	24218	11869
6711	24221	11865
6712	24224	11861
6713	24228	11857
6714	24231	11854
6715	24235	11850
6716	24238	11846
6717	24241	11843
6718	24244	11839
6719	24248	11835
6720	24251	11831
6721	24254	11827
6722	24257	11823
6723	24260	11819
6724	24263	11816
6725	24266	11812
6726	24269	11808
6727	24272	11804
6728	24275	11800
6729	24278	11796
6730	24281	11792
6731	24284	11788
6732	24287	11784
6733	24290	11780
6734	24292	11776
6735	24295	11772
6736	24298	11768
6737	24301	11764
6738	24304	11761
6739	24307	11757
6740	24310	11753
6741	24313	11749
6742	24316	11745
6743	24319	11741
6744	24322	11737
6745	24325	11733
6746	24328	11729
6747	24331	11726
6748	24334	11722
6749	24337	11718
6750	24340	11714
6751	24343	11710
6752	24346	11706
6753	24349	11702
6754	24352	11698
6755	24355	11694
6756	24358	11690
6757	24361	11687
6758	24364	11683
6759	24367	11679
6760	24370	11675
6761	24373	11671
6762	24376	11667
6763	24379	11663
6764	24382	11659
6765	24385	11655
6766	24388	11651
6767	24392	11648
6768	24395	11644
6769	24398	11640
6770	24401	11636
6771	24405	11633
6772	24408	11629
6773	24411	11625
6774	24415	11622
6775	24419	11618
6776	24422	11614
6777	24426	11611
6778	24429	11607
6779	24431	11603
6780	24434	11599
6781	24438	11595
6782	24441	11591
6783	24444	11588
6784	24447	11584
6785	24450	11580
6786	24454	11576
6787	24457	11572
6788	24460	11568
6789	24463	11565
6790	24466	11561
6791	24469	11557
6792	24472	11553
6793	24475	11549
6794	24479	11546
6795	24482	11542
6796	24485	11538
6797	24488	11534
6798	24491	11530
6799	24494	11527
6800	24498	11523
6801	24501	11519
6802	24504	11515
6803	24507	11511
6804	24510	11507
6805	24513	11503
6806	24516	11500
6807	24519	11496
6808	24522	11492
6809	24525	11488
6810	24528	11484
6811	24531	11480
6812	24534	11476
6813	24537	11472
6814	24541	11469
6815	24544	11465
6816	24548	11461
6817	24551	11458
6818	24555	11455
6819	24559	11451
6820	24562	11447
6821	24566	11443
6822	24569	11440
6823	24573	11436
6824	24576	11433
6825	24579	11429
6826	24582	11425
6827	24586	11421
6828	24589	11417
6829	24592	11414
6830	24596	11410
6831	24600	11407
6832	24604	11403
6833	24607	11399
6834	24610	11396
6835	24613	11392
6836	24616	11388
6837	24620	11384
6838	24623	11380
6839	24626	11377
6840	24629	11373
6841	24633	11369
6842	24637	11366
6843	24640	11362
6844	24643	11358
6845	24645	11354
6846	24649	11350
6847	24652	11346
6848	24655	11342
6849	24658	11339
6850	24661	11335
6851	24664	11331
6852	24667	11327
6853	24670	11323
6854	24672	11319
6855	24676	11315
6856	24678	11311
6857	24681	11307
6858	24684	11304
6859	24687	11300
6860	24690	11296
6861	24693	11292
6862	24696	11288
6863	24699	11284
6864	24702	11280
6865	24704	11276
6866	24707	11272
6867	24710	11268
6868	24713	11264
6869	24717	11261
6870	24720	11257
6871	24724	11253
6872	24727	11250
6873	24730	11246
6874	24734	11242
6875	24738	11239
6876	24741	11235
6877	24745	11232
6878	24748	11228
6879	24751	11224
6880	24754	11220
6881	24757	11216
6882	24760	11212
6883	24763	11208
6884	24766	11205
6885	24769	11201
6886	24772	11197
6887	24775	11193
6888	24778	11189
6889	24781	11185
6890	24784	11181
6891	24787	11177
6892	24790	11174
6893	24792	11170
6894	24795	11166
6895	24798	11162
6896	24801	11158
6897	24804	11154
6898	24807	11150
6899	24810	11146
6900	24813	11142
6901	24816	11139
6902	24819	11135
6903	24822	11131
6904	24825	11127
6905	24828	11123
6906	24831	11119
6907	24834	11115
6908	24837	11111
6909	24840	11108
6910	24843	11104
6911	24846	11100
6912	24849	11096
6913	24852	11092
6914	24855	11088
6915	24857	11084
6916	24861	11080
6917	24864	11077
6918	24866	11073
6919	24869	11069
6920	24872	11065
6921	24875	11061
6922	24878	11057
6923	24881	11053
6924	24884	11049
6925	24887	11045
6926	24890	11041
6927	24893	11038
6928	24897	11034
6929	24900	11031
6930	24903	11027
6931	24907	11023
6932	24911	11020
6933	24914	11016
6934	24918	11012
6935	24922	11009
6936	24925	11005
6937	24928	11001
6938	24932	10998
6939	24937	10995
6940	24940	10991
6941	24943	10987
6942	24947	10984
6943	24950	10980
6944	24953	10976
6945	24957	10973
6946	24960	10969
6947	24963	10965
6948	24967	10961
6949	24970	10958
6950	24973	10954
6951	24977	10950
6952	24981	10947
6953	24984	10943
6954	24987	10939
6955	24990	10936
6956	24993	10932
6957	24996	10928
6958	24999	10924
6959	25002	10920
6960	25005	10916
6961	25009	10913
6962	25012	10909
6963	25015	10905
6964	25018	10901
6965	25021	10898
6966	25025	10894
6967	25028	10890
6968	25031	10886
6969	25034	10882
6970	25037	10879
6971	25040	10875
6972	25043	10871
6973	25046	10867
6974	25049	10863
6975	25052	10859
6976	25055	10856
6977	25058	10852
6978	25061	10848
6979	25065	10844
6980	25069	10841
6981	25072	10837
6982	25075	10833
6983	25079	10830
6984	25082	10826
6985	25086	10823
6986	25089	10819
6987	25092	10815
6988	25096	10811
6989	25099	10808
6990	25102	10804
6991	25105	10800
6992	25108	10796
6993	25111	10792
6994	25114	10789
6995	25118	10785
6996	25121	10781
6997	25124	10777
6998	25127	10774
6999	25130	10770
7000	25133	10766
7001	25136	10762
7002	25139	10758
7003	25142	10754
7004	25145	10750
7005	25148	10747
7006	25151	10743
7007	25154	10739
7008	25157	10735
7009	25160	10731
7010	25163	10728
7011	25166	10724
7012	25169	10720
7013	25172	10716
7014	25175	10712
7015	25178	10708
7016	25181	10704
7017	25184	10701
7018	25187	10697
7019	25190	10693
7020	25194	10689
7021	25205	10689
7022	25208	10685
7023	25211	10681
7024	25214	10678
7025	25217	10674
7026	25220	10670
7027	25223	10666
7028	25226	10662
7029	25229	10659
7030	25232	10655
7031	25236	10651
7032	25240	10648
7033	25243	10644
7034	25247	10640
7035	25250	10637
7036	25253	10633
7037	25257	10629
7038	25261	10626
7039	25264	10622
7040	25267	10618
7041	25270	10614
7042	25273	10611
7043	25277	10607
7044	25280	10603
7045	25284	10600
7046	25287	10596
7047	25290	10592
7048	25294	10589
7049	25297	10585
7050	25300	10581
7051	25304	10578
7052	25308	10574
7053	25312	10571
7054	25318	10568
7055	25322	10565
7056	25326	10562
7057	25330	10558
7058	25335	10555
7059	25340	10552
7060	25345	10549
7061	25350	10546
7062	25353	10542
7063	25357	10539
7064	25360	10535
7065	25364	10531
7066	25367	10528
7067	25370	10524
7068	25373	10520
7069	25376	10516
7070	25379	10513
7071	25383	10509
7072	25386	10505
7073	25389	10501
7074	25393	10498
7075	25400	10496
7076	25403	10492
7077	25407	10489
7078	25411	10485
7079	25415	10482
7080	25419	10478
7081	25424	10475
7082	25428	10472
7083	25432	10468
7084	25437	10465
7085	25441	10462
7086	25444	10458
7087	25448	10455
7088	25452	10451
7089	25456	10448
7090	25459	10444
7091	25463	10440
7092	25467	10437
7093	25472	10434
7094	25475	10430
7095	25479	10427
7096	25483	10424
7097	25487	10420
7098	25490	10416
7099	25494	10413
7100	25498	10409
7101	25501	10406
7102	25505	10402
7103	25509	10399
7104	25514	10396
7105	25518	10392
7106	25522	10389
7107	25526	10385
7108	25530	10382
7109	25533	10378
7110	25537	10375
7111	25542	10372
7112	25546	10368
7113	25549	10364
7114	25553	10361
7115	25557	10358
7116	25561	10354
7117	25566	10351
7118	25570	10348
7119	25574	10344
7120	25579	10341
7121	25584	10338
7122	25588	10335
7123	25591	10331
7124	25604	10331
7125	25607	10327
7126	25612	10324
7127	25617	10321
7128	25621	10318
7129	25624	10314
7130	25629	10311
7131	25633	10308
7132	25637	10304
7133	25641	10301
7134	25645	10297
7135	25648	10294
7136	25651	10290
7137	25655	10286
7138	25659	10283
7139	25663	10279
7140	25666	10275
7141	25670	10272
7142	25674	10269
7143	25677	10265
7144	25680	10261
7145	25685	10258
7146	25689	10255
7147	25693	10251
7148	25696	10247
7149	25700	10244
7150	25704	10240
7151	25707	10237
7152	25711	10233
7153	25715	10230
7154	25718	10226
7155	25721	10222
7156	25725	10218
7157	25728	10215
7158	25733	10212
7159	25737	10208
7160	25741	10205
7161	25744	10201
7162	25748	10197
7163	25751	10194
7164	25756	10191
7165	25759	10187
7166	25764	10184
7167	25767	10180
7168	25771	10177
7169	25775	10173
7170	25778	10169
7171	25781	10165
7172	25785	10162
7173	25788	10158
7174	25791	10154
7175	25794	10151
7176	25797	10147
7177	25801	10143
7178	25804	10139
7179	25807	10136
7180	25811	10132
7181	25815	10129
7182	25818	10125
7183	25821	10121
7184	25825	10118
7185	25830	10114
7186	25833	10111
7187	25837	10107
7188	25840	10103
7189	25844	10100
7190	25847	10096
7191	25850	10092
7192	25853	10089
7193	25858	10085
7194	25861	10082
7195	25865	10078
7196	25868	10075
7197	25872	10071
7198	25876	10068
7199	25879	10064
7200	25882	10060
7201	25885	10056
7202	25889	10053
7203	25892	10049
7204	25895	10045
7205	25898	10041
7206	25903	10038
7207	25907	10035
7208	25910	10031
7209	25913	10027
7210	25916	10023
7211	25919	10020
7212	25923	10016
7213	25926	10012
7214	25930	10009
7215	25934	10005
7216	25937	10001
7217	25940	9998
7218	25943	9994
7219	25946	9990
7220	25949	9986
7221	25952	9982
7222	25955	9979
7223	25958	9975
7224	25962	9971
7225	25965	9967
7226	25968	9963
7227	25970	9960
7228	25974	9956
7229	25977	9952
7230	25979	9948
7231	25983	9944
7232	25985	9940
7233	25988	9937
7234	25991	9933
7235	25994	9929
7236	25997	9925
7237	26000	9921
7238	26003	9918
7239	26006	9914
7240	26009	9910
7241	26013	9906
7242	26015	9902
7243	26018	9898
7244	26021	9895
7245	26024	9891
7246	26027	9887
7247	26031	9883
7248	26034	9879
7249	26037	9876
7250	26040	9872
7251	26043	9868
7252	26046	9864
7253	26048	9860
7254	26052	9857
7255	26055	9853
7256	26058	9849
7257	26061	9845
7258	26064	9841
7259	26067	9838
7260	26071	9834
7261	26074	9830
7262	26078	9827
7263	26081	9823
7264	26085	9820
7265	26088	9816
7266	26092	9813
7267	26095	9809
7268	26098	9805
7269	26102	9801
7270	26105	9797
7271	26108	9794
7272	26111	9790
7273	26114	9786
7274	26117	9782
7275	26120	9779
7276	26123	9775
7277	26127	9771
7278	26130	9767
7279	26133	9764
7280	26136	9760
7281	26138	9756
7282	26141	9752
7283	26144	9748
7284	26147	9744
7285	26150	9740
7286	26153	9737
7287	26156	9733
7288	26159	9729
7289	26162	9725
7290	26164	9721
7291	26167	9717
7292	26171	9714
7293	26174	9710
7294	26177	9706
7295	26180	9702
7296	26183	9698
7297	26186	9695
7298	26190	9691
7299	26193	9687
7300	26196	9684
7301	26199	9680
7302	26203	9676
7303	26206	9673
7304	26209	9669
7305	26213	9666
7306	26216	9662
7307	26220	9658
7308	26223	9654
7309	26226	9650
7310	26229	9647
7311	26232	9643
7312	26236	9639
7313	26239	9636
7314	26244	9633
7315	26249	9629
7316	26253	9626
7317	26260	9624
7318	26268	9622
7319	26275	9620
7320	26280	9616
7321	26285	9613
7322	26290	9610
7323	26294	9607
7324	26298	9603
7325	26303	9600
7326	26307	9597
7327	26311	9593
7328	26315	9590
7329	26318	9586
7330	26325	9584
7331	26329	9580
7332	26333	9577
7333	26343	9576
7334	26346	9572
7335	26350	9569
7336	26354	9565
7337	26358	9561
7338	26361	9558
7339	26364	9554
7340	26367	9550
7341	26371	9547
7342	26374	9543
7343	26377	9539
7344	26381	9535
7345	26384	9532
7346	26387	9528
7347	26390	9524
7348	26393	9521
7349	26396	9517
7350	26400	9513
7351	26403	9509
7352	26407	9506
7353	26410	9502
7354	26413	9498
7355	26416	9494
7356	26419	9491
7357	26421	9487
7358	26424	9483
7359	26427	9479
7360	26430	9475
7361	26433	9471
7362	26436	9468
7363	26439	9464
7364	26442	9460
7365	26445	9456
7366	26448	9452
7367	26451	9449
7368	26454	9445
7369	26457	9441
7370	26460	9437
7371	26463	9433
7372	26466	9429
7373	26469	9426
7374	26472	9422
7375	26475	9418
7376	26478	9414
7377	26481	9410
7378	26484	9407
7379	26487	9403
7380	26489	9399
7381	26493	9395
7382	26496	9391
7383	26498	9387
7384	26501	9384
7385	26504	9380
7386	26508	9376
7387	26511	9372
7388	26514	9369
7389	26517	9365
7390	26521	9361
7391	26524	9358
7392	26527	9354
7393	26530	9350
7394	26533	9346
7395	26536	9343
7396	26539	9339
7397	26542	9335
7398	26545	9331
7399	26549	9328
7400	26552	9324
7401	26555	9320
7402	26558	9316
7403	26562	9313
7404	26566	9309
7405	26570	9306
7406	26574	9302
7407	26577	9299
7408	26581	9295
7409	26584	9292
7410	26588	9288
7411	26592	9285
7412	26596	9281
7413	26601	9278
7414	26605	9275
7415	26609	9271
7416	26615	9268
7417	26619	9265
7418	26625	9262
7419	26629	9259
7420	26633	9255
7421	26637	9252
7422	26641	9248
7423	26644	9245
7424	26649	9242
7425	26653	9238
7426	26657	9235
7427	26660	9231
7428	26664	9227
7429	26668	9224
7430	26672	9221
7431	26676	9217
7432	26680	9214
7433	26683	9210
7434	26701	9211
7435	26704	9208
7436	26709	9204
7437	26713	9201
7438	26717	9197
7439	26720	9194
7440	26726	9191
7441	26731	9188
7442	26734	9184
7443	26738	9181
7444	26743	9177
7445	26746	9174
7446	26750	9170
7447	26754	9167
7448	26757	9163
7449	26760	9159
7450	26763	9155
7451	26768	9152
7452	26773	9149
7453	26777	9146
7454	26782	9142
7455	26785	9139
7456	26788	9135
7457	26792	9132
7458	26796	9128
7459	26800	9125
7460	26803	9121
7461	26807	9117
7462	26810	9114
7463	26813	9110
7464	26817	9106
7465	26820	9102
7466	26823	9099
7467	26827	9095
7468	26830	9092
7469	26833	9088
7470	26837	9084
7471	26840	9081
7472	26843	9077
7473	26847	9073
7474	26850	9069
7475	26853	9066
7476	26856	9062
7477	26860	9058
7478	26863	9055
7479	26867	9051
7480	26870	9047
7481	26874	9044
7482	26877	9040
7483	26880	9036
7484	26883	9033
7485	26887	9029
7486	26890	9025
7487	26893	9021
7488	26896	9018
7489	26900	9014
7490	26903	9011
7491	26906	9007
7492	26910	9003
7493	26913	8999
7494	26917	8996
7495	26920	8992
7496	26923	8988
7497	26926	8985
7498	26929	8981
7499	26932	8977
7500	26936	8973
7501	26939	8970
7502	26942	8966
7503	26945	8962
7504	26948	8958
7505	26952	8955
7506	26955	8951
7507	26958	8947
7508	26961	8944
7509	26965	8940
7510	26968	8936
7511	26971	8933
7512	26975	8929
7513	26978	8925
7514	26981	8922
7515	26985	8918
7516	26989	8915
7517	26993	8911
7518	26996	8907
7519	27000	8904
7520	27003	8900
7521	27006	8896
7522	27010	8893
7523	27013	8889
7524	27018	8886
7525	27022	8883
7526	27026	8879
7527	27032	8876
7528	27036	8873
7529	27039	8869
7530	27043	8866
7531	27048	8863
7532	27052	8859
7533	27055	8855
7534	27059	8852
7535	27064	8849
7536	27068	8845
7537	27073	8842
7538	27078	8839
7539	27081	8835
7540	27085	8832
7541	27091	8829
7542	27095	8825
7543	27098	8822
7544	27102	8818
7545	27107	8815
7546	27110	8811
7547	27114	8808
7548	27119	8804
7549	27123	8801
7550	27126	8797
7551	27130	8794
7552	27136	8791
7553	27139	8787
7554	27142	8784
7555	27148	8781
7556	27152	8777
7557	27155	8774
7558	27159	8770
7559	27164	8767
7560	27167	8763
7561	27171	8760
7562	27176	8756
7563	27181	8753
7564	27184	8750
7565	27188	8746
7566	27194	8743
7567	27198	8740
7568	27201	8736
7569	27207	8733
7570	27211	8730
7571	27214	8726
7572	27218	8722
7573	27225	8720
7574	27228	8716
7575	27232	8713
7576	27238	8710
7577	27241	8706
7578	27244	8702
7579	27250	8700
7580	27254	8696
7581	27258	8692
7582	27261	8689
7583	27267	8686
7584	27271	8682
7585	27274	8679
7586	27279	8675
7587	27283	8672
7588	27286	8668
7589	27289	8665
7590	27294	8661
7591	27297	8658
7592	27301	8654
7593	27304	8650
7594	27310	8647
7595	27313	8644
7596	27317	8640
7597	27321	8637
7598	27326	8634
7599	27329	8630
7600	27332	8626
7601	27336	8623
7602	27341	8619
7603	27344	8616
7604	27348	8612
7605	27354	8609
7606	27358	8606
7607	27361	8602
7608	27365	8599
7609	27371	8596
7610	27374	8592
7611	27378	8588
7612	27383	8585
7613	27387	8582
7614	27390	8578
7615	27394	8575
7616	27399	8572
7617	27403	8568
7618	27406	8564
7619	27410	8561
7620	27414	8557
7621	27418	8554
7622	27421	8550
7623	27426	8547
7624	27430	8543
7625	27433	8540
7626	27436	8536
7627	27441	8533
7628	27445	8529
7629	27449	8526
7630	27452	8522
7631	27457	8519
7632	27461	8515
7633	27464	8511
7634	27467	8508
7635	27470	8504
7636	27473	8500
7637	27477	8497
7638	27479	8493
7639	27485	8490
7640	27488	8486
7641	27491	8482
7642	27494	8478
7643	27499	8475
7644	27502	8472
7645	27506	8468
7646	27509	8464
7647	27513	8461
7648	27517	8457
7649	27520	8454
7650	27523	8450
7651	27527	8446
7652	27531	8443
7653	27534	8439
7654	27537	8435
7655	27541	8432
7656	27545	8428
7657	27549	8425
7658	27551	8421
7659	27555	8417
7660	27560	8414
7661	27563	8410
7662	27566	8406
7663	27569	8403
7664	27572	8399
7665	27575	8395
7666	27578	8391
7667	27581	8388
7668	27585	8384
7669	27588	8380
7670	27591	8377
7671	27594	8373
7672	27597	8369
7673	27603	8366
7674	27607	8363
7675	27610	8359
7676	27613	8355
7677	27618	8352
7678	27622	8348
7679	27625	8345
7680	27630	8341
7681	27633	8338
7682	27636	8334
7683	27639	8330
7684	27643	8327
7685	27646	8323
7686	27649	8319
7687	27652	8315
7688	27655	8312
7689	27659	8308
7690	27662	8304
7691	27665	8301
7692	27668	8297
7693	27672	8293
7694	27676	8290
7695	27679	8286
7696	27682	8282
7697	27686	8279
7698	27691	8276
7699	27695	8272
7700	27698	8268
7701	27702	8265
7702	27705	8261
7703	27709	8258
7704	27712	8254
7705	27716	8251
7706	27722	8247
7707	27725	8244
7708	27729	8240
7709	27733	8237
7710	27737	8233
7711	27741	8230
7712	27745	8226
7713	27749	8223
7714	27753	8219
7715	27756	8216
7716	27760	8212
7717	27764	8209
7718	27767	8205
7719	27771	8201
7720	27774	8198
7721	27778	8194
7722	27782	8191
7723	27785	8187
7724	27789	8183
7725	27793	8180
7726	27797	8176
7727	27800	8173
7728	27804	8169
7729	27807	8166
7730	27811	8162
7731	27814	8158
7732	27818	8155
7733	27821	8151
7734	27825	8148
7735	27828	8144
7736	27832	8140
7737	27836	8137
7738	27840	8133
7739	27843	8129
7740	27847	8126
7741	27850	8122
7742	27854	8119
7743	27857	8115
7744	27861	8112
7745	27865	8108
7746	27868	8104
7747	27871	8101
7748	27875	8097
7749	27879	8093
7750	27883	8090
7751	27886	8086
7752	27889	8083
7753	27894	8079
7754	27898	8076
7755	27901	8072
7756	27905	8069
7757	27909	8065
7758	27912	8061
7759	27915	8058
7760	27919	8054
7761	27922	8050
7762	27926	8047
7763	27929	8043
7764	27933	8039
7765	27937	8036
7766	27941	8033
7767	27944	8029
7768	27948	8025
7769	27952	8022
7770	27956	8018
7771	27959	8015
7772	27964	8011
7773	27968	8008
7774	27972	8004
7775	27975	8001
7776	27980	7998
7777	27984	7994
7778	27987	7990
7779	27991	7987
7780	27995	7983
7781	27998	7980
7782	28002	7976
7783	28006	7973
7784	28009	7969
7785	28014	7966
7786	28018	7962
7787	28022	7959
7788	28026	7955
7789	28029	7951
7790	28032	7948
7791	28038	7945
7792	28042	7941
7793	28045	7938
7794	28049	7934
7795	28055	7931
7796	28060	7928
7797	28063	7924
7798	28068	7921
7799	28072	7917
7800	28076	7914
7801	28080	7910
7802	28084	7907
7803	28087	7903
7804	28091	7900
7805	28097	7897
7806	28100	7893
7807	28104	7889
7808	28107	7886
7809	28112	7882
7810	28115	7879
7811	28119	7875
7812	28123	7872
7813	28127	7868
7814	28131	7865
7815	28134	7861
7816	28138	7858
7817	28142	7854
7818	28146	7851
7819	28149	7847
7820	28153	7843
7821	28157	7840
7822	28160	7836
7823	28163	7832
7824	28168	7829
7825	28171	7825
7826	28175	7822
7827	28178	7818
7828	28183	7815
7829	28187	7811
7830	28191	7808
7831	28194	7804
7832	28199	7801
7833	28202	7797
7834	28205	7793
7835	28208	7790
7836	28213	7787
7837	28217	7783
7838	28221	7779
7839	28225	7776
7840	28229	7772
7841	28233	7769
7842	28236	7765
7843	28240	7762
7844	28244	7758
7845	28247	7754
7846	28250	7751
7847	28253	7747
7848	28257	7744
7849	28261	7740
7850	28265	7736
7851	28270	7733
7852	28274	7730
7853	28278	7726
7854	28281	7722
7855	28285	7719
7856	28289	7715
7857	28306	7715
7858	28309	7712
7859	28312	7708
7860	28317	7705
7861	28321	7701
7862	28325	7698
7863	28329	7694
7864	28334	7691
7865	28338	7688
7866	28341	7684
7867	28347	7681
7868	28351	7677
7869	28354	7674
7870	28358	7670
7871	28363	7667
7872	28367	7663
7873	28370	7660
7874	28375	7656
7875	28379	7653
7876	28383	7650
7877	28387	7646
7878	28391	7642
7879	28394	7639
7880	28397	7635
7881	28400	7631
7882	28405	7628
7883	28408	7624
7884	28411	7620
7885	28414	7617
7886	28418	7613
7887	28422	7610
7888	28425	7606
7889	28429	7602
7890	28433	7599
7891	28436	7595
7892	28439	7591
7893	28442	7588
7894	28446	7584
7895	28450	7580
7896	28454	7577
7897	28457	7573
7898	28461	7570
7899	28465	7566
7900	28468	7563
